Food code,Main Food description,Rank,Rank 2011-2012,Rank 2013-2014,Rank 2015-2016,Rank 2017 Pre-pandemic
58106570,"The image shows the food category of pizza with pepperoni, from school lunch, thin crust. Additional details include flatbread crust.",860,552.0,538.0,1744.0,1757.0
58101325,,861,717.0,877.0,856.0,1061.0
63219020,,862,809.0,577.0,511.0,
92582110,"The image shows the food category of fruit juice drink, added calcium (Sunny D). Additional details include sunny Delight Calcium fruit juice drink, all flavors.",863,1061.0,886.0,759.0,862.0
53720200,The image shows the food category of nutrition bar (Clif Bar). Additional details include all flavors; Clif Minis.,864,1320.0,833.0,1056.0,682.0
21101000,"The image shows the food category of beef, steak, not further specified subcategory assigned.",865,1912.0,1556.0,1865.0,397.0
71602950,"The image shows the food category of potato salad, from restaurant. Additional details include fast food / other place.",866,,706.0,702.0,716.0
24127150,,867,312.0,608.0,,
75649110,"The image shows the food category of vegetable soup, home recipe.",868,790.0,1067.0,758.0,947.0
28500000,"The image shows the food category of gravy, poultry. Additional details include chicken; turkey; giblet.",869,792.0,520.0,1651.0,1146.0
13120050,"The image shows the food category of ice cream bar, vanilla. Additional details include stick; other flavors; coatings other than chocolate.",870,798.0,1188.0,710.0,941.0
92101950,"The image shows the food category of coffee, Cafe Mocha. Additional details include mocha latte; 2% or whole milk; chocolate flavored; not specified subcategory as to regular or decaffeinated.",871,427.0,948.0,1621.0,1351.0
58147330,"The image shows the food category of macaroni or noodles, creamed, with cheese.",872,503.0,359.0,,4575.0
13130700,"The image shows the food category of soft serve, blended with candy or cookies, from fast food. Additional details include all flavors; McDonald's McFlurry; Dairy Queen Blizzard.",873,587.0,1343.0,1194.0,866.0
83300300,,874,663.0,646.0,886.0,1944.0
41106020,"The image shows the food category of kidney beans, from dried, no added fat. Additional details include red; frozen.",875,736.0,787.0,659.0,1641.0
27540350,,876,770.0,870.0,754.0,1192.0
58106325,"The image shows the food category of pizza, cheese, with vegetables, from restaurant or fast food, medium crust. Additional details include with one or two vegetable toppings; original, hand-tossed, or not specified subcategory as to type of crust; from street vendor.",877,845.0,954.0,878.0,871.0
25210110,"The image shows the food category of hot dog, not further specified subcategory assigned.",878,621.0,1196.0,891.0,1028.0
91501020,The image shows the food category of gelatin dessert with fruit. Additional details include jello.,879,632.0,838.0,816.0,1425.0
27510631,"The image shows the food category of hamburger, on white bun, 1 medium patty. Additional details include homemade; bun, not further specified subcategory assigned; white and other bread such as potato, Italian, and rye; bread, nfs; quarter pound patty.",880,,,818.0,405.0
24147230,,881,414.0,447.0,,
58101620,,882,741.0,943.0,535.0,2000.0
53347000,"The image shows the food category of pie, pumpkin.",883,784.0,993.0,716.0,1110.0
52302500,"The image shows the food category of muffin, chocolate chip.",884,918.0,1065.0,977.0,778.0
58105050,"The image shows the food category of fajita, beef or pork. Additional details include steak; carnita, chorizo or sausage; cheese.",885,993.0,956.0,537.0,1363.0
27111420,"The image shows the food category of chili con carne without beans. Additional details include coney island sauce; chili served on hot dogs, hamburgers or french fries.",886,1024.0,644.0,1057.0,1059.0
14104200,"The image shows the food category of cheese, Colby.",887,1217.0,908.0,675.0,940.0
92309020,"The image shows the food category of tea, iced, bottled, black, diet. Additional details include light, reduced calorie, or sugar free; can, carton, or fountain; black and fruit, green, herbal, white, or other tea blends; not specified subcategory as to type of tea; Diet Snapple Tea, all flavors.",888,,398.0,829.0,1221.0
54406010,The image shows the food category of onion flavored rings. Additional details include all flavors; Funyuns.,889,,3519.0,465.0,617.0
24162110,,890,348.0,574.0,,
57126000,"The image shows the food category of cereal, chocolate crispy. Additional details include cocoa Krispies; Cocoa Pebbles.",891,801.0,913.0,1077.0,902.0
53610100,"The image shows the food category of coffee cake, crumb or quick-bread type. Additional details include cinnamon cake; Drake's Coffee Cakes; made from Bisquick; with icing; with nuts; Tastykake Koffee Kake Juniors; Hostess 100 calorie cinnamon coffee cakes; coffee cake, not further specified subcategory assigned.",892,836.0,806.0,969.0,1049.0
63203600,"The image shows the food category of blueberries, frozen.",893,903.0,812.0,913.0,981.0
75511040,"The image shows the food category of pepper, hot, pickled. Additional details include pickled jalapeno pepper.",894,910.0,854.0,1064.0,898.0
11511300,"The image shows the food category of chocolate milk, ready to drink, fat free. Additional details include nonfat milk; skim.",895,914.0,1125.0,866.0,855.0
78101000,"The image shows the food category of vegetable and fruit juice, 100% juice, with high vitamin C. Additional details include v8 V-Fusion, all flavors; Ocean Spray 100% Fruit and Veggie Juice, all flavors; Apple and Eve Fruitables.",896,968.0,637.0,1144.0,1135.0
21102120,,897,1070.0,809.0,733.0,1067.0
95230000,"The image shows the food category of nutritional powder mix, whey based, not further specified subcategory assigned. Additional details include protein shake mix; brands such as Gold Standard, NOW Foods.",898,1126.0,670.0,959.0,974.0
12220200,"The image shows the food category of whipped topping. Additional details include cool Whip; non-dairy; plain or flavored; frozen; Rich's Richwhip; Dream Whip; whipped topping, not further specified subcategory assigned.",899,1310.0,1350.0,544.0,882.0
58130016,"The image shows the food category of lasagna with meat, frozen.",900,,698.0,917.0,699.0
71501017,"The image shows the food category of potato, mashed, from restaurant, with gravy.",901,,,606.0,503.0
75215990,"The image shows the food category of corn, cooked, from restaurant.",902,,,,303.0
89901040,"The image shows the food category of soy based sauce, for use with vegetables.",903,,,,309.0
11553000,,904,224.0,,,
27111410,"The image shows the food category of chili con carne with beans. Additional details include kidney beans and hamburger with tomato sauce; chili, not further specified subcategory assigned.",905,258.0,1329.0,4083.0,4835.0
24122110,,906,365.0,554.0,,
56203213,,907,472.0,402.0,,
83204050,"The image shows the food category of mayonnaise-type salad dressing, light. Additional details include miracle Whip Light; diet, low calorie, low fat, reduced calorie, or reduced fat; Hellmann's Dijonnaise.",908,664.0,676.0,683.0,4305.0
32400080,"The image shows the food category of egg white omelet, scrambled, or fried, no added fat.",909,748.0,594.0,1502.0,1382.0
14420200,"The image shows the food category of cheese spread, cream cheese, regular. Additional details include olive; pimiento; onion; clam; roka; relish; Rondele Cheese Spread; smoked salmon; fruit flavors.",910,817.0,771.0,696.0,1625.0
42111500,"The image shows the food category of peanuts, honey roasted. Additional details include beer nuts; candy or sugar coated.",911,977.0,937.0,779.0,978.0
92307500,"The image shows the food category of iced Tea / Lemonade juice drink. Additional details include half and half beverage, all flavors; Arizona Half & Half; Arnold Palmer Half & Half.",912,1397.0,1317.0,927.0,616.0
92308500,"The image shows the food category of tea, iced, brewed, green, pre-sweetened with sugar. Additional details include leaf, bag, or vending; white tea; herbal tea; green and fruit, herbal, or white tea blends; not specified subcategory as to regular or decaffeinated; not specified subcategory as to sweetener.",913,,667.0,588.0,1056.0
71600950,"The image shows the food category of potato salad with egg, from restaurant. Additional details include fast food / other place.",914,,933.0,847.0,613.0
51184210,"The image shows the food category of breadsticks, soft, fast food / restaurant. Additional details include garlic knot, not further specified subcategory assigned; other place.",915,,,378.0,703.0
24142220,,916,402.0,502.0,,
67105030,"The image shows the food category of baby Toddler bananas, Stage 1.",917,653.0,1018.0,967.0,1167.0
32400065,"The image shows the food category of egg white omelet, scrambled, or fried, made with oil.",918,691.0,805.0,1043.0,1267.0
13411000,The image shows the food category of white sauce or gravy.,919,868.0,815.0,987.0,1064.0
14101010,"The image shows the food category of cheese, Blue or Roquefort. Additional details include gorgonzola; Stilton.",920,870.0,718.0,1378.0,990.0
28315150,"The image shows the food category of meat and corn hominy soup, home recipe, Mexican style. Additional details include made with pork and beef; Pozole.",921,1019.0,793.0,1244.0,848.0
75307000,"The image shows the food category of peppers and onions, cooked, fat added. Additional details include not specified subcategory as to fat added; from restaurant.",922,1201.0,3548.0,2592.0,412.0
27520220,"The image shows the food category of ham sandwich on white, with cheese. Additional details include bread, bun or roll.",923,,,,316.0
27146000,,924,408.0,506.0,,
58147310,,925,493.0,408.0,,
58106320,"The image shows the food category of pizza, cheese, with vegetables, from restaurant or fast food, thin crust. Additional details include with one or two vegetable toppings; flatbread crust; from street vendor.",926,823.0,883.0,1128.0,999.0
54328200,"The image shows the food category of crackers, sandwich, cheese filled. Additional details include butter crackers; rye crackers; wheat crackers; Austin; Keebler; Lance; Munchies Cheese on Toast; Nabs Cheese Sandwiches; cheese sandwich crackers, not further specified subcategory assigned; Combos; Austin; Keebler; Munchies Cheese on Cheese.",927,826.0,1122.0,729.0,1104.0
13130620,,928,860.0,565.0,642.0,
58160700,"The image shows the food category of rice, white, with other vegetables, not specified subcategory as to fat. Additional details include other vegetables such as mushrooms, peppers, and/or onions.",929,915.0,551.0,1005.0,1699.0
12100100,"The image shows the food category of cream, not specified subcategory as to light, heavy, or half and half.",930,1312.0,824.0,914.0,857.0
11710637,"The image shows the food category of infant formula, Enfamil Infant, powder, made with tap water. Additional details include enfamil varieties NeuroPro Infant, Premium Infant, Enspire, Reguline.",931,,470.0,637.0,1619.0
92171000,"The image shows the food category of coffee, bottled/canned. Additional details include not specified subcategory as to brand or variety; from carton; all flavors; all brands; all varieties.",932,,932.0,860.0,633.0
27260010,"The image shows the food category of meat loaf, not specified subcategory as to type of meat. Additional details include meatball, not specified subcategory as to type of meat, with breading, no sauce.",933,659.0,719.0,1564.0,1346.0
63200100,"The image shows the food category of berries, not further specified subcategory assigned. Additional details include berries, frozen; mixed berries.",934,780.0,1297.0,1688.0,708.0
52215000,"The image shows the food category of tortilla, not further specified subcategory assigned.",935,900.0,747.0,990.0,1141.0
91200000,"The image shows the food category of sugar substitute, powder, not further specified subcategory assigned.",936,1136.0,413.0,1571.0,1489.0
57221700,"The image shows the food category of cereal, fruit rings. Additional details include froot Loops; Apple Jacks.",937,3355.0,,3058.0,344.0
81104510,"The image shows the food category of butter-oil blend, tub. Additional details include individual container.",938,,4008.0,4051.0,325.0
54103000,"The image shows the food category of crackers, breakfast biscuit. Additional details include belVita, all flavors; Belvita Soft Baked.",939,,,1063.0,408.0
41304990,"The image shows the food category of lentils, from dried, fat added. Additional details include not specified subcategory as to fat; not specified subcategory as to meat; frozen.",940,369.0,3830.0,,891.0
58407010,"The image shows the food category of instant soup, noodle. Additional details include meat and/or vegetable flavors; Nutri-System Chicken Noodle Soup; instant soup, not further specified subcategory assigned; Campbell's dry soups.",941,646.0,1099.0,1109.0,1093.0
58104740,"The image shows the food category of quesadilla, chicken. Additional details include turkey; fish or shrimp; cheese.",942,988.0,1145.0,1247.0,744.0
53235500,"The image shows the food category of cookie, with peanut butter filling, chocolate-coated. Additional details include girl Scout Tagalong Peanut Butter Patty; Little Debbie Nutty Bar; Lance Peanut Butter Creme Filled Wafer.",943,1008.0,988.0,1142.0,819.0
58106738,"The image shows the food category of pizza with extra meat and extra vegetables, medium crust. Additional details include with two or more meat and two or more vegetable toppings; supreme pizza; all meat, poultry, and seafood toppings including pepperoni; original, hand-tossed, or not specified subcategory as to type of crust.",944,1451.0,950.0,811.0,876.0
91745025,"The image shows the food category of candy, hard. Additional details include butterscotch; candy cane; Jolly Rancher; Life Savers.",945,,,,324.0
21501200,,946,491.0,434.0,,
75649010,"The image shows the food category of vegetable soup, canned, prepared with water or ready-to-serve. Additional details include vegetable soup, not further specified subcategory assigned.",947,707.0,1093.0,1357.0,944.0
27111500,"The image shows the food category of sloppy joe, no bun. Additional details include manwich.",948,901.0,709.0,1175.0,1183.0
91705200,"The image shows the food category of chocolate chips. Additional details include baking chips, all varieties.",949,1352.0,1050.0,738.0,877.0
72119190,"The image shows the food category of kale, raw.",950,,,412.0,735.0
58106512,"The image shows the food category of pizza with pepperoni, from frozen, thin crust. Additional details include flatbread crust; homemade or ready to bake pizza.",951,,,520.0,614.0
11436000,"The image shows the food category of yogurt, liquid. Additional details include all types and flavors.",952,,,899.0,455.0
75205031,"The image shows the food category of green beans, fresh, cooked, fat added, not specified subcategory as to fat type. Additional details include italian beans; not specified subcategory as to fat added; string; pole; snap; french cut.",953,428.0,4367.0,4863.0,807.0
54401100,,954,508.0,449.0,,
71405000,,955,516.0,442.0,,
75226020,"The image shows the food category of peppers, green, cooked. Additional details include not specified subcategory as to color; with or without fat.",956,661.0,2882.0,,584.0
58126130,"The image shows the food category of turnover or hot pocket, ham. Additional details include pork; vegetables; cheese.",957,709.0,1102.0,1138.0,1085.0
24143220,"The image shows the food category of chicken drumstick, stewed, skin not eaten. Additional details include braised; any source.",958,729.0,1027.0,943.0,1268.0
75224023,"The image shows the food category of green peas, canned, cooked, no added fat. Additional details include english peas; cooking spray.",959,751.0,1146.0,717.0,1408.0
51108100,"The image shows the food category of bread, naan. Additional details include indian nan bread.",960,935.0,1080.0,1075.0,859.0
75311012,"The image shows the food category of classic mixed vegetables, frozen, cooked, no added fat. Additional details include corn, carrots, peas, green beans, and lima beans; cooking spray.",961,992.0,843.0,930.0,1118.0
92550040,"The image shows the food category of fruit juice drink, diet. Additional details include diet Snapple juice drinks, all flavors.",962,368.0,1239.0,2417.0,1927.0
12350000,,963,484.0,481.0,,
93504000,The image shows the food category of rum. Additional details include straight up or on the rocks.,964,507.0,1543.0,1480.0,1155.0
81103040,"The image shows the food category of margarine-oil blend, stick. Additional details include pat.",965,590.0,741.0,842.0,
75216000,,966,601.0,752.0,783.0,
56205130,"The image shows the food category of yellow rice, cooked, not specified subcategory as to fat.",967,774.0,1024.0,958.0,1199.0
27146100,"The image shows the food category of sweet and sour chicken or turkey. Additional details include with vegetables; sweet and sour chicken or turkey, not further specified subcategory assigned.",968,811.0,944.0,996.0,1181.0
58163420,"The image shows the food category of spanish rice, no added fat. Additional details include mexican rice; red rice; white rice with tomatoes and/or tomato-based sauce, green peppers and onions; homemade; Spanish rice, not further specified subcategory assigned.",969,891.0,878.0,840.0,1322.0
75460900,"The image shows the food category of chow mein or chop suey, meatless, with noodles. Additional details include vegetable chow mein or chop suey.",970,1473.0,733.0,857.0,1100.0
63219000,"The image shows the food category of raspberries, raw. Additional details include raspberries, not further specified subcategory assigned.",971,3017.0,1386.0,1912.0,477.0
64100220,"The image shows the food category of cranberry juice blend, 100% juice, with calcium added. Additional details include apple and Eve Calcium Fortified Cranberry Juice; ""cranberry juice, 100% juice, with calcium"".",972,,860.0,563.0,1019.0
42302025,,973,,,474.0,675.0
55100010,"The image shows the food category of pancakes, plain, frozen. Additional details include buttermilk; homestyle; hot cakes; frozen, not further specified subcategory assigned; reduced fat.",974,,,565.0,604.0
25230230,,975,474.0,495.0,,
53241600,"The image shows the food category of cookie, butter or sugar, with fruit and/or nuts. Additional details include with coconut; Pepperidge Farm Distinctive Chantilly; Pepperidge Farm Cappucino.",976,721.0,921.0,1029.0,1397.0
58160540,"The image shows the food category of rice, white, with tomatoes and/or tomato-based sauce, fat added. Additional details include rice, not further specified subcategory assigned, with tomato sauce.",977,829.0,1015.0,1498.0,896.0
27311410,"The image shows the food category of beef stew with potatoes and vegetables including carrots, broccoli, and/or dark-green leafy; gravy.",978,879.0,980.0,1484.0,884.0
51301750,"The image shows the food category of bagel, whole wheat. Additional details include whole grain; Bagel Thins.",979,890.0,693.0,1129.0,1467.0
82101000,"The image shows the food category of vegetable oil, not further specified subcategory assigned. Additional details include oil, not further specified subcategory assigned; oil blend, not further specified subcategory assigned.",980,897.0,800.0,965.0,1325.0
92410390,"The image shows the food category of soft drink, pepper type, decaffeinated. Additional details include caffeine free Dr. Pepper.",981,975.0,823.0,1199.0,1041.0
24153220,"The image shows the food category of chicken thigh, stewed, skin not eaten. Additional details include braised; any source.",982,1240.0,1253.0,843.0,840.0
75205022,"The image shows the food category of green beans, frozen, cooked, no added fat. Additional details include italian beans; string; pole; snap; french cut; cooking spray.",983,1283.0,797.0,933.0,1037.0
95220010,"The image shows the food category of nutritional powder mix, high protein, not further specified subcategory assigned. Additional details include brands such as D.E.L.T.A. Enhance Formula and Joe Weider's Dynamic Protein Shake; Monster Milk; meal replacement.",984,2024.0,991.0,711.0,887.0
42110100,"The image shows the food category of mixed nuts, with peanuts, salted. Additional details include plain; not specified subcategory as to salt; roasted; not coated; sea salt.",985,4419.0,4495.0,653.0,592.0
81308200,"The image shows the food category of sauce, not further specified subcategory assigned.",986,,,,339.0
89902060,"The image shows the food category of spinach, for use on a sandwich.",987,,,,341.0
53520135,"The image shows the food category of doughnut, cake type, with icing. Additional details include with non-chocolate icing; glazed; donut stick, not further specified subcategory assigned; twist; coconut, not further specified subcategory assigned; blueberry; strawberry.",988,,,,343.0
92101925,"The image shows the food category of frozen coffee drink, with whipped cream. Additional details include not specified subcategory as to regular or decaffeinated; not specified subcategory as to with or without whipped cream; McDonald's McCafe Frappe; Starbuck's Coffee Frappuccino; 2% or whole milk; plain, unflavored, or flavors other than chocolate.",989,746.0,1194.0,1478.0,920.0
51301700,"The image shows the food category of bagel, wheat. Additional details include bagel Thins.",990,805.0,850.0,923.0,1498.0
27560910,,991,875.0,773.0,1418.0,1171.0
74201001,"The image shows the food category of tomatoes, fresh, cooked. Additional details include with or without fat; from restaurant.",992,1039.0,1689.0,1560.0,644.0
63101150,"The image shows the food category of applesauce, flavored. Additional details include with other fruits.",993,3180.0,1594.0,3573.0,417.0
92550035,"The image shows the food category of fruit juice drink, light. Additional details include reduced sugar.",994,,832.0,589.0,1076.0
71501012,"The image shows the food category of potato, mashed, from fresh, made with milk, with gravy. Additional details include with water; cheese; sour cream; cream.",995,,,559.0,648.0
58106234,"The image shows the food category of pizza, cheese, from school lunch, medium crust. Additional details include not specified subcategory as to toppings; original  or not specified subcategory as to type of crust.",996,,,795.0,515.0
61210620,"The image shows the food category of orange juice, 100%, frozen, reconstituted. Additional details include reduced acid orange juice.",997,806.0,813.0,830.0,1891.0
75233011,"The image shows the food category of summer squash, yellow or green, fresh, cooked, no added fat. Additional details include zucchini; squash, not specified subcategory as to summer or winter; cooking spray.",998,919.0,818.0,884.0,1456.0
22400120,,999,1099.0,743.0,1046.0,1233.0
